dimension,value,requested_bootstrap_replicates,comparison,comparison_unit,metric,state_count,trajectory_count,observed_delta,observed_delta_raw,bootstrap_replicates,bootstrap_seed,ci_95_lower,ci_95_upper,ci_excludes_zero,informative,wins,ties,losses
supervision_weight,low,10000,fm_minus_linear,trajectory,hit_at_5_delta,2507,1128,0.004284869976359338,0.004284869976359338,1000,2026,-0.009607712765957448,0.018173758865248225,False,True,60,2396,51
supervision_weight,low,10000,fm_minus_linear,trajectory,hit_at_10_delta,2471,1094,-0.0009902498476538695,-0.0009604018912529551,1000,2026,-0.017291285801340643,0.014627132845825713,False,True,79,2309,83
supervision_weight,low,10000,fm_minus_linear,trajectory,rank_improvement,2507,1128,0.23150118203309702,0.23150118203309702,1000,2026,-5.384370567375887,6.090469119385343,False,True,1211,75,1221
supervision_weight,low,10000,fm_minus_linear,trajectory,rank_percentile_improvement,2507,1128,0.002782574014970963,0.002782574014970963,1000,2026,-0.009221185198673092,0.015659572583153186,False,True,1211,75,1221
supervision_weight,low,10000,fm_minus_linear,trajectory,pairwise_accuracy_delta,2507,1128,0.0027825740149709636,0.0027825740149709636,1000,2026,-0.009238080050055402,0.015534521720479977,False,True,1211,75,1221
supervision_weight,medium,10000,fm_minus_linear,trajectory,mrr_delta,5368,2468,0.006889546483521964,0.006889546483521964,1000,2026,0.0007347306444877908,0.013132726800797958,True,True,1731,2280,1357
supervision_weight,medium,10000,fm_minus_linear,trajectory,hit_at_1_delta,5368,2468,0.0040590993285482746,0.0040590993285482746,1000,2026,-0.00477382319081063,0.012827626154459622,False,True,126,5110,132
supervision_weight,medium,10000,fm_minus_linear,trajectory,hit_at_5_delta,5368,2468,0.010512978827403463,0.010512978827403463,1000,2026,0.0009121597720665791,0.019808477078027322,True,True,212,5003,153
supervision_weight,medium,10000,fm_minus_linear,trajectory,hit_at_10_delta,2870,1236,0.04170455129192993,0.017165110236423038,1000,2026,0.02192927454153182,0.06159385113268609,True,True,257,2477,136
supervision_weight,medium,10000,fm_minus_linear,trajectory,rank_improvement,5368,2468,2.452252804147051,2.452252804147051,1000,2026,1.228961959108333,3.7966687689730136,True,True,1731,2280,1357
supervision_weight,medium,10000,fm_minus_linear,trajectory,rank_percentile_improvement,5368,2468,0.020832554451959896,0.020832554451959896,1000,2026,0.011928460432738536,0.029511766411187752,True,True,1731,2280,1357
supervision_weight,medium,10000,fm_minus_linear,trajectory,pairwise_accuracy_delta,5368,1662,0.03541640695403477,0.03541640695403477,1000,2026,0.02130886065461744,0.05061367459705398,True,True,1731,529,1357
candidate_seed,2026,10000,fm_minus_linear,trajectory,mrr_delta,9757,2500,0.008084396422492222,0.008084396422492222,1000,2026,0.0028338244960807567,0.013014669587275483,True,True,3186,3790,2781
candidate_seed,2026,10000,fm_minus_linear,trajectory,hit_at_1_delta,9757,2500,0.006316666666666667,0.006316666666666667,1000,2026,-0.0011086071428571425,0.013781238095238095,False,True,217,9363,177
candidate_seed,2026,10000,fm_minus_linear,trajectory,hit_at_5_delta,9757,2500,0.008579841269841269,0.008579841269841269,1000,2026,0.0012258095238095233,0.016435321428571424,True,True,298,9218,241
candidate_seed,2026,10000,fm_minus_linear,trajectory,hit_at_10_delta,5635,1983,0.021967277413570907,0.008885873015873015,1000,2026,0.008087443668003428,0.03518987785061915,True,True,348,5040,247
candidate_seed,2026,10000,fm_minus_linear,trajectory,rank_improvement,9757,2500,2.1241614285714285,2.1241614285714285,1000,2026,0.5417518055555557,3.9015214087301575,True,True,3186,3790,2781
candidate_seed,2026,10000,fm_minus_linear,trajectory,rank_percentile_improvement,9757,2500,0.0193466360791417,0.0193466360791417,1000,2026,0.011813360369657099,0.02691810309571339,True,True,3186,3790,2781
candidate_seed,2026,10000,fm_minus_linear,trajectory,pairwise_accuracy_delta,9757,2238,0.029117627250354737,0.029117627250354737,1000,2026,0.018674760086005576,0.039239970151313606,True,True,3186,848,2781
scenario,boundary,10000,candidate_minus_linear,trajectory,mrr_delta,636,137,0.013120114465083633,0.013120114465083633,1000,2026,-0.008491407403292378,0.036056247271957095,False,True,256,172,208
scenario,boundary,10000,candidate_minus_linear,trajectory,hit_at_1_delta,636,137,0.010401459854014599,0.010401459854014599,1000,2026,-0.01210766423357664,0.03418795620437956,False,True,19,607,10
scenario,boundary,10000,candidate_minus_linear,trajectory,hit_at_5_delta,636,137,0.023722627737226276,0.023722627737226276,1000,2026,-0.012773722627737225,0.06387165450121654,False,True,25,587,24
scenario,boundary,10000,candidate_minus_linear,trajectory,hit_at_10_delta,415,133,0.03927676333691371,0.0297358359402155,1000,2026,-0.02051020408163265,0.10094656283566056,False,True,33,360,22
scenario,boundary,10000,candidate_minus_linear,trajectory,rank_improvement,636,137,13.91936044490789,13.91936044490789,1000,2026,-4.695056916927353,32.61913712200207,False,True,256,172,208
scenario,boundary,10000,candidate_minus_linear,trajectory,rank_percentile_improvement,636,137,0.04941893597505305,0.04941893597505305,1000,2026,-0.002133882174059254,0.10157726459271173,False,True,256,172,208
scenario,boundary,10000,candidate_minus_linear,trajectory,pairwise_accuracy_delta,636,137,0.056936645978860986,0.056936645978860986,1000,2026,-0.00609728270725192,0.11692873397871002,False,True,256,20,208
scenario,browsing,10000,candidate_minus_linear,trajectory,mrr_delta,4114,991,-0.0013000113119955579,-0.0013000113119955579,1000,2026,-0.009621085385283303,0.007559475194123635,False,True,1466,1289,1359
scenario,browsing,10000,candidate_minus_linear,trajectory,hit_at_1_delta,4114,991,-0.0038008745375042044,-0.0038008745375042044,1000,2026,-0.014062995531209458,0.005798255730142708,False,True,83,3949,82
scenario,browsing,10000,candidate_minus_linear,trajectory,hit_at_5_delta,4114,991,-0.003142568833789823,-0.003142568833789823,1000,2026,-0.017157572918168277,0.011842625294315505,False,True,176,3781,157
scenario,browsing,10000,candidate_minus_linear,trajectory,hit_at_10_delta,2657,961,-0.006634953669292899,-0.0020902407380712124,1000,2026,-0.031641147614092466,0.016953570189782465,False,True,201,2268,188
scenario,browsing,10000,candidate_minus_linear,trajectory,rank_improvement,4114,991,-5.124793378501754,-5.124793378501754,1000,2026,-11.82753859136995,1.6508507219739557,False,True,1466,1289,1359
scenario,browsing,10000,candidate_minus_linear,trajectory,rank_percentile_improvement,4114,991,-0.004855389235250595,-0.004855389235250595,1000,2026,-0.022493104910027754,0.011637749386111734,False,True,1466,1289,1359
scenario,browsing,10000,candidate_minus_linear,trajectory,pairwise_accuracy_delta,4114,991,-0.003370571316546481,-0.003370571316546481,1000,2026,-0.027060727419764608,0.02047371419538141,False,True,1466,175,1359
scenario,buying,10000,candidate_minus_linear,trajectory,mrr_delta,2907,990,0.03273055212020374,0.03273055212020374,1000,2026,0.02053824703587199,0.04658717157179683,True,True,1142,971,794
scenario,buying,10000,candidate_minus_linear,trajectory,hit_at_1_delta,2907,990,0.0345959595959596,0.0345959595959596,1000,2026,0.016243265993265994,0.05264856902356902,True,True,146,2686,75
scenario,buying,10000,candidate_minus_linear,trajectory,hit_at_5_delta,2907,990,0.036616161616161616,0.036616161616161616,1000,2026,0.019154882154882157,0.054631734006734,True,True,231,2562,114
scenario,buying,10000,candidate_minus_linear,trajectory,hit_at_10_delta,1708,631,0.06106708927628103,0.02589225589225589,1000,2026,0.024720021130480718,0.09727284733227677,True,True,233,1329,146
scenario,buying,10000,candidate_minus_linear,trajectory,rank_improvement,2907,990,4.936649831649832,4.936649831649832,1000,2026,1.2473998316498314,8.864447811447814,True,True,1142,971,794
scenario,buying,10000,candidate_minus_linear,trajectory,rank_percentile_improvement,2907,990,0.04816064447994335,0.04816064447994335,1000,2026,0.027503885267489054,0.06701429583751502,True,True,1142,971,794
scenario,buying,10000,candidate_minus_linear,trajectory,pairwise_accuracy_delta,2907,793,0.06664269653880585,0.06664269653880585,1000,2026,0.03778702020164943,0.09359016308645915,True,True,1142,202,794
scenario,intent_override,10000,candidate_minus_linear,trajectory,mrr_delta,2100,382,-0.0068724141309693424,-0.0068724141309693424,1000,2026,-0.023967356384767647,0.010576027392666663,False,True,505,1040,555
scenario,intent_override,10000,candidate_minus_linear,trajectory,hit_at_1_delta,2100,382,-0.010589628521565694,-0.010589628521565694,1000,2026,-0.0318502243829469,0.012125327225130886,False,True,83,1911,106
scenario,intent_override,10000,candidate_minus_linear,trajectory,hit_at_5_delta,2100,382,0.0013639574503448847,0.0013639574503448847,1000,2026,-0.02002199680046539,0.024605953419762315,False,True,119,1866,115
scenario,intent_override,10000,candidate_minus_linear,trajectory,hit_at_10_delta,855,258,0.02612895287313892,0.010802584559129061,1000,2026,-0.04108942414174973,0.09419535191337516,False,True,131,625,99
scenario,intent_override,10000,candidate_minus_linear,trajectory,rank_improvement,2100,382,1.593810770381451,1.593810770381451,1000,2026,-2.5139034841685364,5.7581702661431065,False,True,505,1040,555
scenario,intent_override,10000,candidate_minus_linear,trajectory,rank_percentile_improvement,2100,382,-0.009697250355842506,-0.009697250355842506,1000,2026,-0.035881922687728364,0.01838656729872259,False,True,505,1040,555
scenario,intent_override,10000,candidate_minus_linear,trajectory,pairwise_accuracy_delta,2100,317,0.013581739726426621,0.013581739726426621,1000,2026,-0.03826068701167116,0.06983332372769412,False,True,505,133,555
scenario_state,boundary,10000,candidate_minus_linear,trajectory,mrr_delta,499,133,0.014749415394442989,0.014749415394442989,1000,2026,-0.009958581562824828,0.04069312991824695,False,True,182,170,147
scenario_state,boundary,10000,candidate_minus_linear,trajectory,hit_at_1_delta,499,133,0.013336913712853561,0.013336913712853561,1000,2026,-0.016326530612244896,0.04428705692803436,False,True,18,472,9
scenario_state,boundary,10000,candidate_minus_linear,trajectory,hit_at_5_delta,499,133,0.010066833751044276,0.010066833751044276,1000,2026,-0.025531537176274016,0.046781537176273987,False,True,17,461,21
scenario_state,boundary,10000,candidate_minus_linear,trajectory,hit_at_10_delta,282,133,0.04072681704260652,0.025146198830409357,1000,2026,-0.01881265664160401,0.10401002506265664,False,True,22,244,16
scenario_state,boundary,10000,candidate_minus_linear,trajectory,rank_improvement,499,133,10.067764649719537,10.067764649719537,1000,2026,-5.256076799140708,24.684619584675964,False,True,182,170,147
scenario_state,boundary,10000,candidate_minus_linear,trajectory,rank_percentile_improvement,499,133,0.046609839586437565,0.046609839586437565,1000,2026,-0.0018982142181032074,0.10074599606795154,False,True,182,170,147
scenario_state,boundary,10000,candidate_minus_linear,trajectory,pairwise_accuracy_delta,499,133,0.06129655418996994,0.06129655418996994,1000,2026,-0.0016780337786627512,0.12647369794740315,False,True,182,18,147
scenario_state,browsing,10000,candidate_minus_linear,trajectory,mrr_delta,3123,963,0.00045338233526908176,0.00045338233526908176,1000,2026,-0.008043379971892762,0.009258758835527039,False,True,965,1274,884
scenario_state,browsing,10000,candidate_minus_linear,trajectory,hit_at_1_delta,3123,963,-0.002561439944617515,-0.002561439944617515,1000,2026,-0.01403123918310834,0.009346515518633898,False,True,72,2983,68
scenario_state,browsing,10000,candidate_minus_linear,trajectory,hit_at_5_delta,3123,963,0.0013161581697407239,0.0013161581697407239,1000,2026,-0.01106267204008637,0.013701808172213151,False,True,133,2883,107
scenario_state,browsing,10000,candidate_minus_linear,trajectory,hit_at_10_delta,1696,829,0.005729794933655006,0.004405050355206119,1000,2026,-0.019063128266988343,0.029677322074788903,False,True,144,1435,117
scenario_state,browsing,10000,candidate_minus_linear,trajectory,rank_improvement,3123,963,-2.7904959699352223,-2.7904959699352223,1000,2026,-8.416051175229525,2.630604530320262,False,True,965,1274,884
scenario_state,browsing,10000,candidate_minus_linear,trajectory,rank_percentile_improvement,3123,963,0.0005281676680563969,0.0005281676680563969,1000,2026,-0.01685941321799296,0.017693891630559577,False,True,965,1274,884
scenario_state,browsing,10000,candidate_minus_linear,trajectory,pairwise_accuracy_delta,3123,863,0.008221671564502325,0.008221671564502325,1000,2026,-0.01772592840632823,0.032208816661486825,False,True,965,160,884
scenario_state,buying,10000,candidate_minus_linear,trajectory,mrr_delta,2907,990,0.03273055212020374,0.03273055212020374,1000,2026,0.02053824703587199,0.04658717157179683,True,True,1142,971,794
scenario_state,buying,10000,candidate_minus_linear,trajectory,hit_at_1_delta,2907,990,0.0345959595959596,0.0345959595959596,1000,2026,0.016243265993265994,0.05264856902356902,True,True,146,2686,75
scenario_state,buying,10000,candidate_minus_linear,trajectory,hit_at_5_delta,2907,990,0.036616161616161616,0.036616161616161616,1000,2026,0.019154882154882157,0.054631734006734,True,True,231,2562,114
scenario_state,buying,10000,candidate_minus_linear,trajectory,hit_at_10_delta,1708,631,0.06106708927628103,0.02589225589225589,1000,2026,0.024720021130480718,0.09727284733227677,True,True,233,1329,146
scenario_state,buying,10000,candidate_minus_linear,trajectory,rank_improvement,2907,990,4.936649831649832,4.936649831649832,1000,2026,1.2473998316498314,8.864447811447814,True,True,1142,971,794
scenario_state,buying,10000,candidate_minus_linear,trajectory,rank_percentile_improvement,2907,990,0.04816064447994335,0.04816064447994335,1000,2026,0.027503885267489054,0.06701429583751502,True,True,1142,971,794
scenario_state,buying,10000,candidate_minus_linear,trajectory,pairwise_accuracy_delta,2907,793,0.06664269653880585,0.06664269653880585,1000,2026,0.03778702020164943,0.09359016308645915,True,True,1142,202,794
scenario_state,exploring_unknown,10000,candidate_minus_linear,trajectory,mrr_delta,1128,1128,-0.0017042743171203235,-0.0017042743171203235,1000,2026,-0.010803970364699683,0.007751491701217384,False,True,575,17,536
scenario_state,exploring_unknown,10000,candidate_minus_linear,trajectory,hit_at_1_delta,1128,1128,-0.0026595744680851063,-0.0026595744680851063,1000,2026,-0.01152482269503546,0.0070921985815602835,False,True,12,1101,15
scenario_state,exploring_unknown,10000,candidate_minus_linear,trajectory,hit_at_5_delta,1128,1128,-0.0017730496453900709,-0.0017730496453900709,1000,2026,-0.019525709219858155,0.015070921985815602,False,True,51,1024,53
scenario_state,exploring_unknown,10000,candidate_minus_linear,trajectory,hit_at_10_delta,1094,1094,-0.008226691042047532,-0.007978723404255319,1000,2026,-0.03107861060329068,0.014625228519195612,False,True,68,949,77
scenario_state,exploring_unknown,10000,candidate_minus_linear,trajectory,rank_improvement,1128,1128,-4.682624113475177,-4.682624113475177,1000,2026,-15.444968971631207,5.886524822695034,False,True,575,17,536
scenario_state,exploring_unknown,10000,candidate_minus_linear,trajectory,rank_percentile_improvement,1128,1128,-0.003360445202613854,-0.003360445202613854,1000,2026,-0.02512584399978405,0.01610248401665814,False,True,575,17,536
scenario_state,exploring_unknown,10000,candidate_minus_linear,trajectory,pairwise_accuracy_delta,1128,1128,-0.0033600546630443862,-0.0033600546630443862,1000,2026,-0.02477378464398945,0.01777931806392834,False,True,575,17,536
scenario_state,intent_override,10000,candidate_minus_linear,trajectory,mrr_delta,1141,382,0.014427470742443176,0.014427470742443176,1000,2026,-0.010227130789762888,0.039885075857063954,False,True,388,407,346
scenario_state,intent_override,10000,candidate_minus_linear,trajectory,hit_at_1_delta,1141,382,0.01620231862378459,0.01620231862378459,1000,2026,-0.019167367863375716,0.05120418848167537,False,True,67,1018,56
scenario_state,intent_override,10000,candidate_minus_linear,trajectory,hit_at_5_delta,1141,382,0.019150461231613066,0.019150461231613066,1000,2026,-0.012815694340563451,0.04970728932934428,False,True,95,972,74
scenario_state,intent_override,10000,candidate_minus_linear,trajectory,hit_at_10_delta,623,246,0.03895663956639567,0.02263151333831962,1000,2026,-0.025084688346883467,0.11010331978319783,False,True,107,450,66
scenario_state,intent_override,10000,candidate_minus_linear,trajectory,rank_improvement,1141,382,4.047609698329594,4.047609698329594,1000,2026,-1.5721351439790572,10.02219599227125,False,True,388,407,346
scenario_state,intent_override,10000,candidate_minus_linear,trajectory,rank_percentile_improvement,1141,382,0.024989480915582424,0.024989480915582424,1000,2026,-0.011038314425063575,0.06170673706173811,False,True,388,407,346
scenario_state,intent_override,10000,candidate_minus_linear,trajectory,pairwise_accuracy_delta,1141,306,0.03535348106634586,0.03535348106634586,1000,2026,-0.015051815127111547,0.08453749387842027,False,True,388,73,346
scenario_state,provisional_override,10000,candidate_minus_linear,trajectory,mrr_delta,959,382,-0.027826900230155723,-0.027826900230155723,1000,2026,-0.04526153306181163,-0.009190383697147413,True,True,117,633,209
scenario_state,provisional_override,10000,candidate_minus_linear,trajectory,hit_at_1_delta,959,382,-0.033595113438045374,-0.033595113438045374,1000,2026,-0.05584642233856893,-0.01044938917975569,True,True,16,893,50
scenario_state,provisional_override,10000,candidate_minus_linear,trajectory,hit_at_5_delta,959,382,-0.014397905759162303,-0.014397905759162303,1000,2026,-0.03795811518324607,0.00830061082024432,False,True,24,894,41
scenario_state,provisional_override,10000,candidate_minus_linear,trajectory,hit_at_10_delta,232,125,-0.06133333333333334,-0.009598603839441536,1000,2026,-0.15066666666666667,0.026699999999999977,False,True,24,175,33
scenario_state,provisional_override,10000,candidate_minus_linear,trajectory,rank_improvement,959,382,-1.1470331588132636,-1.1470331588132636,1000,2026,-3.918008289703316,1.932657068062827,False,True,117,633,209
scenario_state,provisional_override,10000,candidate_minus_linear,trajectory,rank_percentile_improvement,959,382,-0.04359523386396338,-0.04359523386396338,1000,2026,-0.07104895167080663,-0.017299562332718954,True,True,117,633,209
scenario_state,provisional_override,10000,candidate_minus_linear,trajectory,pairwise_accuracy_delta,959,174,-0.10968105509191776,-0.10968105509191776,1000,2026,-0.17717061241817034,-0.04451278176646026,True,True,117,60,209
turn_bucket,early,10000,candidate_minus_linear,trajectory,mrr_delta,6624,2500,0.010617534913343914,0.010617534913343914,1000,2026,0.0033676145754096775,0.01766894042369455,True,True,2663,1689,2272
turn_bucket,early,10000,candidate_minus_linear,trajectory,hit_at_1_delta,6624,2500,0.009466666666666667,0.009466666666666667,1000,2026,0.0013316666666666674,0.018271666666666662,True,True,210,6246,168
turn_bucket,early,10000,candidate_minus_linear,trajectory,hit_at_5_delta,6624,2500,0.0142,0.0142,1000,2026,0.0027300000000000007,0.0252,True,True,393,5939,292
turn_bucket,early,10000,candidate_minus_linear,trajectory,hit_at_10_delta,4561,1908,0.01939203354297694,0.012133333333333333,1000,2026,0.0013954402515723285,0.03835822851153038,True,True,448,3759,354
turn_bucket,early,10000,candidate_minus_linear,trajectory,rank_improvement,6624,2500,1.3974,1.3974,1000,2026,-3.1838716666666667,5.738801666666667,False,True,2663,1689,2272
turn_bucket,early,10000,candidate_minus_linear,trajectory,rank_percentile_improvement,6624,2500,0.016827956941075216,0.016827956941075216,1000,2026,0.003021204597983319,0.029583549273417914,True,True,2663,1689,2272
turn_bucket,early,10000,candidate_minus_linear,trajectory,pairwise_accuracy_delta,6624,2158,0.020849879381050096,0.020849879381050096,1000,2026,0.003406067717806186,0.037391176002000585,True,True,2663,290,2272
turn_bucket,late,10000,candidate_minus_linear,trajectory,mrr_delta,678,224,-0.004109421863320124,-0.004109421863320124,1000,2026,-0.026154827919163143,0.01833811785357951,False,True,69,507,102
turn_bucket,late,10000,candidate_minus_linear,trajectory,hit_at_1_delta,678,224,-0.0033482142857142855,-0.0033482142857142855,1000,2026,-0.04017857142857143,0.03125,False,True,23,628,27
turn_bucket,late,10000,candidate_minus_linear,trajectory,hit_at_5_delta,678,224,-0.018229166666666664,-0.018229166666666664,1000,2026,-0.04390811011904762,0.008937872023809515,False,True,9,650,19
turn_bucket,late,10000,candidate_minus_linear,trajectory,hit_at_10_delta,108,53,0.05660377358490566,0.008556547619047618,1000,2026,-0.07547169811320754,0.18867924528301888,False,True,13,89,6
turn_bucket,late,10000,candidate_minus_linear,trajectory,rank_improvement,678,224,-1.2321428571428572,-1.2321428571428572,1000,2026,-8.446484375,5.401283482142855,False,True,69,507,102
turn_bucket,late,10000,candidate_minus_linear,trajectory,rank_percentile_improvement,678,224,-0.01178924072056878,-0.01178924072056878,1000,2026,-0.04971534917925689,0.030259406503731424,False,True,69,507,102
turn_bucket,late,10000,candidate_minus_linear,trajectory,pairwise_accuracy_delta,678,86,-0.03502924411201623,-0.03502924411201623,1000,2026,-0.13875896962136258,0.07133793083231536,False,True,69,38,102
turn_bucket,middle,10000,candidate_minus_linear,trajectory,mrr_delta,2455,1355,0.009523552882620091,0.009523552882620091,1000,2026,-0.0004073500608139629,0.01961090138847137,False,True,637,1276,542
turn_bucket,middle,10000,candidate_minus_linear,trajectory,hit_at_1_delta,2455,1355,0.007011070110701107,0.007011070110701107,1000,2026,-0.0072693726937269375,0.020547355473554733,False,True,98,2279,78
turn_bucket,middle,10000,candidate_minus_linear,trajectory,hit_at_5_delta,2455,1355,0.016359163591635917,0.016359163591635917,1000,2026,0.0019649446494464954,0.03014145141451414,True,True,149,2207,99
turn_bucket,middle,10000,candidate_minus_linear,trajectory,hit_at_10_delta,966,605,0.023415977961432508,0.008610086100861008,1000,2026,-0.014607438016528928,0.06088154269972451,False,True,137,734,95
turn_bucket,middle,10000,candidate_minus_linear,trajectory,rank_improvement,2455,1355,3.174538745387454,3.174538745387454,1000,2026,0.8208794587945879,5.601937269372693,True,True,637,1276,542
turn_bucket,middle,10000,candidate_minus_linear,trajectory,rank_percentile_improvement,2455,1355,0.01959814845693771,0.01959814845693771,1000,2026,0.004579222475438587,0.0351464118928114,True,True,637,1276,542
turn_bucket,middle,10000,candidate_minus_linear,trajectory,pairwise_accuracy_delta,2455,834,0.03545306197230063,0.03545306197230063,1000,2026,0.007170948378027967,0.06221357330914301,True,True,637,202,542
survivor_width,11-50,10000,candidate_minus_linear,trajectory,mrr_delta,1570,842,0.022279591340245108,0.022279591340245108,1000,2026,0.0028594044186990276,0.041222797360092024,True,True,804,91,675
survivor_width,11-50,10000,candidate_minus_linear,trajectory,hit_at_1_delta,1570,842,0.017293481129585644,0.017293481129585644,1000,2026,-0.0036239773027183955,0.03826949722882027,False,True,87,1427,56
survivor_width,11-50,10000,candidate_minus_linear,trajectory,hit_at_5_delta,1570,842,0.03553708102401689,0.03553708102401689,1000,2026,-0.003417788334652945,0.07513575481657431,False,True,294,1041,235
survivor_width,11-50,10000,candidate_minus_linear,trajectory,hit_at_10_delta,1570,842,0.021311691739245183,0.021311691739245183,1000,2026,-0.017426266825019795,0.06022119952494061,False,True,326,963,281
survivor_width,11-50,10000,candidate_minus_linear,trajectory,rank_improvement,1570,842,0.6659441805225653,0.6659441805225653,1000,2026,-0.14651326207442603,1.415296912114014,False,True,804,91,675
survivor_width,11-50,10000,candidate_minus_linear,trajectory,rank_percentile_improvement,1570,842,0.025924164385171776,0.025924164385171776,1000,2026,0.00014615118065649965,0.052360468474876,True,True,804,91,675
survivor_width,11-50,10000,candidate_minus_linear,trajectory,pairwise_accuracy_delta,1570,842,0.025907197978656676,0.025907197978656676,1000,2026,-0.002550371250727798,0.05354661538591807,False,True,804,91,675
survivor_width,51-200,10000,candidate_minus_linear,trajectory,mrr_delta,1817,820,0.016478492110996695,0.016478492110996695,1000,2026,0.00518278294411712,0.027434392087162852,True,True,964,35,818
survivor_width,51-200,10000,candidate_minus_linear,trajectory,hit_at_1_delta,1817,820,0.01097560975609756,0.01097560975609756,1000,2026,0.0012195121951219512,0.020746951219512182,True,True,31,1775,11
survivor_width,51-200,10000,candidate_minus_linear,trajectory,hit_at_5_delta,1817,820,0.030720092915214867,0.030720092915214867,1000,2026,0.009141260162601627,0.052264808362369346,True,True,124,1632,61
survivor_width,51-200,10000,candidate_minus_linear,trajectory,hit_at_10_delta,1817,820,0.03095238095238095,0.03095238095238095,1000,2026,0.0012325783972125426,0.0588185975609756,True,True,194,1500,123
survivor_width,51-200,10000,candidate_minus_linear,trajectory,rank_improvement,1817,820,1.6303948896631824,1.6303948896631824,1000,2026,-1.1546016260162604,4.265211382113821,False,True,964,35,818
survivor_width,51-200,10000,candidate_minus_linear,trajectory,rank_percentile_improvement,1817,820,0.01710128752890304,0.01710128752890304,1000,2026,-0.007451468384098663,0.04303786173605449,False,True,964,35,818
survivor_width,51-200,10000,candidate_minus_linear,trajectory,pairwise_accuracy_delta,1817,820,0.017130113063373864,0.017130113063373864,1000,2026,-0.008239091600951558,0.042705470996921055,False,True,964,35,818
survivor_width,<=10,10000,candidate_minus_linear,trajectory,mrr_delta,4122,2346,0.007954043735046355,0.007954043735046355,1000,2026,-0.0003825222721939023,0.01660895922378613,False,True,410,3346,366
survivor_width,<=10,10000,candidate_minus_linear,trajectory,hit_at_1_delta,4122,2346,0.009465960297162342,0.009465960297162342,1000,2026,-0.003281877968578734,0.022769404863394634,False,True,204,3717,201
survivor_width,<=10,10000,candidate_minus_linear,trajectory,hit_at_5_delta,4122,2346,0.0026262195699535856,0.0026262195699535856,1000,2026,-0.006070878834625637,0.011242075332548476,False,True,84,3958,80
survivor_width,<=10,10000,candidate_minus_linear,trajectory,hit_at_10_delta,0,0,,0.0,1000,2026,,,,False,0,0,0
survivor_width,<=10,10000,candidate_minus_linear,trajectory,rank_improvement,4122,2346,0.045947678588343546,0.045947678588343546,1000,2026,-0.002339629088350318,0.09511534323874478,False,True,410,3346,366
survivor_width,<=10,10000,candidate_minus_linear,trajectory,rank_percentile_improvement,4122,2346,0.014506802721088435,0.014506802721088435,1000,2026,0.0023847911547871963,0.027104283480703064,True,True,410,3346,366
survivor_width,<=10,10000,candidate_minus_linear,trajectory,pairwise_accuracy_delta,4122,901,0.046547171279413234,0.046547171279413234,1000,2026,0.01449937899688177,0.08047965205474222,True,True,410,404,366
survivor_width,>200,10000,candidate_minus_linear,trajectory,mrr_delta,2248,856,0.001417889746729288,0.001417889746729288,1000,2026,-0.0054425873884654495,0.008059265380330064,False,True,1191,0,1057
survivor_width,>200,10000,candidate_minus_linear,trajectory,hit_at_1_delta,2248,856,0.0008761682242990654,0.0008761682242990654,1000,2026,-0.004380841121495327,0.006717289719626168,False,True,9,2234,5
survivor_width,>200,10000,candidate_minus_linear,trajectory,hit_at_5_delta,2248,856,0.0035046728971962616,0.0035046728971962616,1000,2026,-0.009345794392523364,0.016355140186915886,False,True,49,2165,34
survivor_width,>200,10000,candidate_minus_linear,trajectory,hit_at_10_delta,2248,856,0.004380841121495327,0.004380841121495327,1000,2026,-0.011105432242990654,0.01918321651090342,False,True,78,2119,51
survivor_width,>200,10000,candidate_minus_linear,trajectory,rank_improvement,2248,856,3.005721517578994,3.005721517578994,1000,2026,-11.431989597240763,17.42911256675567,False,True,1191,0,1057
survivor_width,>200,10000,candidate_minus_linear,trajectory,rank_percentile_improvement,2248,856,0.008146372578548729,0.008146372578548729,1000,2026,-0.01406444786892684,0.03229267051673066,False,True,1191,0,1057
survivor_width,>200,10000,candidate_minus_linear,trajectory,pairwise_accuracy_delta,2248,856,0.00814941925873126,0.00814941925873126,1000,2026,-0.01619292402650693,0.032411359472158854,False,True,1191,0,1057
other_answer,with_other,10000,candidate_minus_linear,trajectory,mrr_delta,759,568,-0.0069779555413761575,-0.0069779555413761575,1000,2026,-0.02175316843599055,0.007305968004645283,False,True,104,545,110
other_answer,with_other,10000,candidate_minus_linear,trajectory,hit_at_1_delta,759,568,-0.01232394366197183,-0.01232394366197183,1000,2026,-0.03345070422535211,0.007042253521126761,False,True,15,711,33
other_answer,with_other,10000,candidate_minus_linear,trajectory,hit_at_5_delta,759,568,0.007042253521126761,0.007042253521126761,1000,2026,-0.01056338028169014,0.02640845070422535,False,True,23,719,17
other_answer,with_other,10000,candidate_minus_linear,trajectory,hit_at_10_delta,134,102,-0.06862745098039216,-0.01232394366197183,1000,2026,-0.1568627450980392,0.029411764705882353,False,True,9,102,23
other_answer,with_other,10000,candidate_minus_linear,trajectory,rank_improvement,759,568,1.7253521126760563,1.7253521126760563,1000,2026,0.23921654929577466,3.292385563380282,True,True,104,545,110
other_answer,with_other,10000,candidate_minus_linear,trajectory,rank_percentile_improvement,759,568,-0.002607376871597123,-0.002607376871597123,1000,2026,-0.02588286759051813,0.017843728230464383,False,True,104,545,110
